Product URL,Product Name,Product Price,Rating,Number of Reviews,ASIN,Product Description,Manufacturer
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTgzOTYzOTgyNTM2MzU0OjE2ODg2Mzc2ODA6c3BfYXRmOjIwMDY1NTMzNjg0Njk4OjowOjo&url=%2FPOLICE-ltrs-cms-backpack-PTO020008_1_black%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688637680%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,700",4.0,239,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTgzOTYzOTgyNTM2MzU0OjE2ODg2Mzc2ODA6c3BfYXRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688637680%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.3,58,,,
https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1688637680&sprefix=ba%2Caps%2C283&sr=8-3,Skybags Brat Black 46 Cms Casual Backpack,599,4.1,"4,990",,,
https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1688637680&sprefix=ba%2Caps%2C283&sr=8-4,American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK),"1,199",4.0,"55,165",,,
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1688637680&sprefix=ba%2Caps%2C283&sr=8-5,Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),550,4.3,"11,534",,,
https://www.amazon.in/Gear-Black-Laptop-Backpack-LBPASPIRE0104/dp/B075MK4TXP/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1688637680&sprefix=ba%2Caps%2C283&sr=8-6,Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black),"1,085",4.4,"5,778",,,
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1688637680&sprefix=ba%2Caps%2C283&sr=8-7,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",679,4.0,"4,631",,,
https://www.amazon.in/Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1688637680&sprefix=ba%2Caps%2C283&sr=8-8,"Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment",849,4.3,"5,376",,,
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4S4XF/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1688637680&sprefix=ba%2Caps%2C283&sr=8-9,"American Tourister VALEX BLACK LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER","1,299",4.3,407,,,
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BJ32LQ6X/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1688637680&sprefix=ba%2Caps%2C283&sr=8-10,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9,"3,066",,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTgzOTYzOTgyNTM2MzU0OjE2ODg2Mzc2ODA6c3BfbXRmOjIwMDkyNTI1OTc5Njk4OjowOjo&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTCNN75%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688637680%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",679,4.0,"4,631",,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTgzOTYzOTgyNTM2MzU0OjE2ODg2Mzc2ODA6c3BfbXRmOjIwMDkwNjY0ODg1OTk4OjowOjo&url=%2FXForce-Plaza-Backpack-Interface-Breakers%2Fdp%2FB0BKWRVQX2%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688637680%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"XForce Plaza Bangtan Boys KPOP Casual Backpack,USB and Audio Cable Interface Breakers Suitable for Students Laptop Backpack","1,299",3.7,15,,,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1688637680&sprefix=ba%2Caps%2C283&sr=8-13,ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Grey),599,3.8,223,,,
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1688637680&sprefix=ba%2Caps%2C283&sr=8-14,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Navy Blue | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",649,3.9,"16,366",,,
https://www.amazon.in/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1688637680&sprefix=ba%2Caps%2C283&sr=8-15,SAFARI 15 Ltrs Sea Blue Casual/School/College Backpack (DAYPACKNEO15CBSEB),248,4.0,"19,750",,,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1688637680&sprefix=ba%2Caps%2C283&sr=8-16,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),499,3.9,957,,,
https://www.amazon.in/SFANE-Duffel-Shoulder-Women-Compartment/dp/B07XXFB9CZ/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1688637680&sprefix=ba%2Caps%2C283&sr=8-17,Sfane Polyester 23cms Duffle/Shoulder/Gym Bag for Men & Women with Separate Shoe Compartment (Grey),387,4.3,"7,472",,,
https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1688637680&sprefix=ba%2Caps%2C283&sr=8-18,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,899,4.3,"6,173",,,
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1688637680&sprefix=ba%2Caps%2C283&sr=8-19,"TRUE HUMAN Emperor Anti-Theft backpack With USB charging Port Laptop Bag, Office bag, college bag and anti -theft back pocket (Black)",689,3.8,"2,207",,,
https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1688637680&sprefix=ba%2Caps%2C283&sr=8-20,Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag,749,4.1,"1,451",,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTgzOTYzOTgyNTM2MzU0OjE2ODg2Mzc2ODA6c3BfYnRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688637680%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty","1,900",4.6,63,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTgzOTYzOTgyNTM2MzU0OjE2ODg2Mzc2ODA6c3BfYnRmOjMwMDAwNTkxNzkwODkzMjo6MDo6&url=%2Fuppercase-Backpack-1800EBP2-resistant-sustainable%2Fdp%2FB0BQYJ8WP5%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688637680%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Laptop Backpack Printed Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys & Girls, 750 Days warranty (Blue)","1,350",4.0,95,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyODQyMzk4NzU3NTMzMTI3OjE2ODg2Mzc2ODM6c3BfYXRmOjIwMDY1NTMzNjg0Njk4OjowOjo&url=%2FPOLICE-ltrs-cms-backpack-PTO020008_1_black%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688637683%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,700",4.0,239,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyODQyMzk4NzU3NTMzMTI3OjE2ODg2Mzc2ODM6c3BfYXRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688637683%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.3,58,,,
https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1688637683&sprefix=ba%2Caps%2C283&sr=8-3,Skybags Brat Black 46 Cms Casual Backpack,599,4.1,"4,990",,,
https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1688637683&sprefix=ba%2Caps%2C283&sr=8-4,American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK),"1,199",4.0,"55,165",,,
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1688637683&sprefix=ba%2Caps%2C283&sr=8-5,Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),550,4.3,"11,534",,,
https://www.amazon.in/Gear-Black-Laptop-Backpack-LBPASPIRE0104/dp/B075MK4TXP/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1688637683&sprefix=ba%2Caps%2C283&sr=8-6,Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black),"1,085",4.4,"5,778",,,
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1688637683&sprefix=ba%2Caps%2C283&sr=8-7,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",679,4.0,"4,631",,,
https://www.amazon.in/Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1688637683&sprefix=ba%2Caps%2C283&sr=8-8,"Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment",849,4.3,"5,376",,,
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4S4XF/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1688637683&sprefix=ba%2Caps%2C283&sr=8-9,"American Tourister VALEX BLACK LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER","1,299",4.3,407,,,
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BJ32LQ6X/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1688637683&sprefix=ba%2Caps%2C283&sr=8-10,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9,"3,066",,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyODQyMzk4NzU3NTMzMTI3OjE2ODg2Mzc2ODM6c3BfbXRmOjIwMDkyNTI1OTc5Njk4OjowOjo&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTCNN75%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688637683%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",679,4.0,"4,631",,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyODQyMzk4NzU3NTMzMTI3OjE2ODg2Mzc2ODM6c3BfbXRmOjIwMDkwNjY0ODg1OTk4OjowOjo&url=%2FXForce-Plaza-Backpack-Interface-Breakers%2Fdp%2FB0BKWRVQX2%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688637683%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"XForce Plaza Bangtan Boys KPOP Casual Backpack,USB and Audio Cable Interface Breakers Suitable for Students Laptop Backpack","1,299",3.7,15,,,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1688637683&sprefix=ba%2Caps%2C283&sr=8-13,ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Grey),599,3.8,223,,,
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1688637683&sprefix=ba%2Caps%2C283&sr=8-14,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Navy Blue | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",649,3.9,"16,366",,,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1688637683&sprefix=ba%2Caps%2C283&sr=8-15,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),499,3.9,957,,,
https://www.amazon.in/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1688637683&sprefix=ba%2Caps%2C283&sr=8-16,SAFARI 15 Ltrs Sea Blue Casual/School/College Backpack (DAYPACKNEO15CBSEB),248,4.0,"19,750",,,
https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1688637683&sprefix=ba%2Caps%2C283&sr=8-17,Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag,749,4.1,"1,451",,,
https://www.amazon.in/SFANE-Duffel-Shoulder-Women-Compartment/dp/B07XXFB9CZ/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1688637683&sprefix=ba%2Caps%2C283&sr=8-18,Sfane Polyester 23cms Duffle/Shoulder/Gym Bag for Men & Women with Separate Shoe Compartment (Grey),387,4.3,"7,472",,,
https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1688637683&sprefix=ba%2Caps%2C283&sr=8-19,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,899,4.3,"6,173",,,
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1688637683&sprefix=ba%2Caps%2C283&sr=8-20,"TRUE HUMAN Emperor Anti-Theft backpack With USB charging Port Laptop Bag, Office bag, college bag and anti -theft back pocket (Black)",689,3.8,"2,207",,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyODQyMzk4NzU3NTMzMTI3OjE2ODg2Mzc2ODM6c3BfYnRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688637683%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty","1,900",4.6,63,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyODQyMzk4NzU3NTMzMTI3OjE2ODg2Mzc2ODM6c3BfYnRmOjMwMDAwNTkxNzkwODkzMjo6MDo6&url=%2Fuppercase-Backpack-1800EBP2-resistant-sustainable%2Fdp%2FB0BQYJ8WP5%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688637683%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Laptop Backpack Printed Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys & Girls, 750 Days warranty (Blue)","1,350",4.0,95,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjMzNTUxMjEwMTIyOTIyOjE2ODg2Mzc2ODY6c3BfYXRmOjIwMDY1NTMzNjg0Njk4OjowOjo&url=%2FPOLICE-ltrs-cms-backpack-PTO020008_1_black%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688637686%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,700",4.0,239,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjMzNTUxMjEwMTIyOTIyOjE2ODg2Mzc2ODY6c3BfYXRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688637686%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.3,58,,,
https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1688637686&sprefix=ba%2Caps%2C283&sr=8-3,Skybags Brat Black 46 Cms Casual Backpack,599,4.1,"4,990",,,
https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1688637686&sprefix=ba%2Caps%2C283&sr=8-4,American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK),"1,199",4.0,"55,165",,,
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1688637686&sprefix=ba%2Caps%2C283&sr=8-5,Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),550,4.3,"11,534",,,
https://www.amazon.in/Gear-Black-Laptop-Backpack-LBPASPIRE0104/dp/B075MK4TXP/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1688637686&sprefix=ba%2Caps%2C283&sr=8-6,Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black),"1,085",4.4,"5,778",,,
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1688637686&sprefix=ba%2Caps%2C283&sr=8-7,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",679,4.0,"4,631",,,
https://www.amazon.in/Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1688637686&sprefix=ba%2Caps%2C283&sr=8-8,"Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment",849,4.3,"5,376",,,
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4S4XF/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1688637686&sprefix=ba%2Caps%2C283&sr=8-9,"American Tourister VALEX BLACK LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER","1,299",4.3,407,,,
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BJ32LQ6X/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1688637686&sprefix=ba%2Caps%2C283&sr=8-10,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9,"3,066",,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjMzNTUxMjEwMTIyOTIyOjE2ODg2Mzc2ODY6c3BfbXRmOjIwMDkyNTI1OTc5Njk4OjowOjo&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTCNN75%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688637686%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",679,4.0,"4,631",,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjMzNTUxMjEwMTIyOTIyOjE2ODg2Mzc2ODY6c3BfbXRmOjIwMDkwNjY0ODg1OTk4OjowOjo&url=%2FXForce-Plaza-Backpack-Interface-Breakers%2Fdp%2FB0BKWRVQX2%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688637686%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"XForce Plaza Bangtan Boys KPOP Casual Backpack,USB and Audio Cable Interface Breakers Suitable for Students Laptop Backpack","1,299",3.7,15,,,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1688637686&sprefix=ba%2Caps%2C283&sr=8-13,ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Grey),599,3.8,223,,,
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1688637686&sprefix=ba%2Caps%2C283&sr=8-14,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Navy Blue | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",649,3.9,"16,366",,,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1688637686&sprefix=ba%2Caps%2C283&sr=8-15,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),499,3.9,957,,,
